Time,Extension,Force,Strain 1
"95.25000","3.17531","7411.05957","-0.0026"
"95.26000","3.17575","7421.19482","-0.0026"
"95.27000","3.17619","7431.37500","-0.0026"
"95.28000","3.17656","7441.53418","-0.0026"
"95.29000","3.17687","7451.32422","-0.0026"
"95.30000","3.17706","7460.36377","-0.0026"
"95.31000","3.17725","7468.26904","-0.0026"
"95.32000","3.17744","7474.71875","-0.0026"
"95.33000","3.17762","7479.76904","-0.0026"
"95.34000","3.17781","7483.81592","-0.0026"
"95.35000","3.17812","7487.46338","-0.0026"
"95.36000","3.17837","7491.47021","-0.0026"
"95.37000","3.17875","7496.12598","-0.0026"
"95.38000","3.17906","7501.75439","-0.0026"
"95.39000","3.17950","7508.52539","-0.0026"
"95.40000","3.17994","7516.42578","-0.0026"
"95.41000","3.18037","7525.17041","-0.0013"
"95.42000","3.18081","7534.60156","-0.0013"
"95.43000","3.18125","7544.55566","-0.0013"
"95.44000","3.18162","7554.85059","-0.0013"
"95.45000","3.18200","7565.07764","-0.0013"
"95.46000","3.18231","7574.70898","-0.0013"
"95.47000","3.18256","7583.42139","-0.0013"
"95.48000","3.18281","7591.19385","-0.0013"
"95.49000","3.18306","7598.13477","-0.0013"
"95.50000","3.18331","7604.09229","-0.0013"
"95.51000","3.18350","7609.35791","-0.0013"
"95.52000","3.18375","7614.32715","-0.0026"
"95.53000","3.18406","7619.20312","-0.0026"
"95.54000","3.18444","7624.46533","-0.0026"
"95.55000","3.18475","7630.53760","-0.0026"
"95.56000","3.18519","7637.41748","-0.0026"
"95.57000","3.18556","7645.14307","-0.0013"
"95.58000","3.18600","7653.72656","-0.0013"
"95.59000","3.18644","7663.00342","-0.0013"
"95.60000","3.18681","7672.62451","-0.0013"
"95.61000","3.18725","7682.35840","-0.0013"
"95.62000","3.18769","7692.24463","-0.0013"
"95.63000","3.18806","7702.26367","-0.0013"
"95.64000","3.18850","7712.29883","-0.0026"
"95.65000","3.18881","7722.19434","-0.0026"
"95.66000","3.18906","7731.38086","-0.0013"
"95.67000","3.18925","7739.27344","-0.0013"
"95.68000","3.18944","7745.66309","-0.0013"
"95.69000","3.18962","7750.88672","-0.0013"
"95.70000","3.18987","7755.32422","-0.0013"
"95.71000","3.19012","7759.55762","-0.0013"
"95.72000","3.19044","7763.86621","-0.0013"
"95.73000","3.19075","7768.84619","-0.0013"
"95.74000","3.19112","7774.69434","-0.0013"
"95.75000","3.19156","7781.62695","-0.0013"
"95.76000","3.19200","7789.63574","-0.0013"
"95.77000","3.19244","7798.37646","-0.0013"
"95.78000","3.19281","7808.04834","-0.0013"
"95.79000","3.19325","7818.30322","-0.0013"
"95.80000","3.19362","7828.67529","-0.0013"
"95.81000","3.19394","7838.75195","-0.0013"
"95.82000","3.19425","7847.96631","-0.0013"
"95.83000","3.19450","7856.26465","-0.0013"
"95.84000","3.19475","7863.46191","-0.0013"
"95.85000","3.19494","7869.63330","-0.0013"
"95.86000","3.19519","7874.98975","-0.0013"
"95.87000","3.19544","7879.78076","-0.0013"
"95.88000","3.19569","7884.51562","-0.0013"
"95.89000","3.19600","7889.51514","-0.0013"
"95.90000","3.19637","7895.17480","-0.0013"
"95.91000","3.19675","7901.68213","-0.0013"
"95.92000","3.19712","7909.06152","-0.0013"
"95.93000","3.19756","7917.41455","0.0000"
"95.94000","3.19800","7926.45361","0.0000"
"95.95000","3.19837","7936.01807","0.0000"
"95.96000","3.19881","7945.84473","0.0000"
"95.97000","3.19925","7955.75879","0.0000"
"95.98000","3.19969","7965.60791","0.0000"
"95.99000","3.20012","7975.58301","0.0000"
"96.00000","3.20050","7985.64990","0.0000"
"96.01000","3.20075","7995.47949","0.0000"
"96.02000","3.20100","8004.70166","0.0000"
"96.03000","3.20119","8012.65332","0.0000"
"96.04000","3.20137","8019.11865","0.0000"
"96.05000","3.20162","8024.24756","0.0013"
"96.06000","3.20181","8028.51025","0.0013"
"96.07000","3.20212","8032.57129","0.0013"
"96.08000","3.20244","8037.09277","0.0013"
"96.09000","3.20275","8042.21338","0.0013"
"96.10000","3.20312","8048.32959","0.0013"
"96.11000","3.20356","8055.51953","0.0013"
"96.12000","3.20400","8063.75391","0.0013"
"96.13000","3.20437","8072.72266","0.0013"
"96.14000","3.20481","8082.36133","0.0013"
"96.15000","3.20525","8092.39990","0.0013"
"96.16000","3.20562","8102.56055","0.0026"
"96.17000","3.20594","8112.56641","0.0026"
"96.18000","3.20625","8121.99805","0.0026"
"96.19000","3.20650","8130.52783","0.0026"
"96.20000","3.20669","8137.95850","0.0026"
"96.21000","3.20694","8144.23486","0.0026"
"96.22000","3.20719","8149.63037","0.0026"
"96.23000","3.20744","8154.54492","0.0026"
"96.24000","3.20769","8159.35449","0.0026"
"96.25000","3.20806","8164.44971","0.0026"
"96.26000","3.20837","8170.18994","0.0026"
"96.27000","3.20881","8176.77979","0.0026"
"96.28000","3.20919","8184.25928","0.0026"
"96.29000","3.20962","8192.72168","0.0026"
"96.30000","3.21006","8201.97949","0.0026"
"96.31000","3.21050","8211.63965","0.0026"
"96.32000","3.21087","8221.62598","0.0026"
"96.33000","3.21131","8231.71777","0.0026"
"96.34000","3.21175","8241.63770","0.0026"
"96.35000","3.21212","8251.51367","0.0026"
"96.36000","3.21244","8261.43066","0.0026"
"96.37000","3.21275","8270.83301","0.0026"
"96.38000","3.21294","8279.24805","0.0026"
"96.39000","3.21312","8286.25098","0.0026"
"96.40000","3.21331","8291.63086","0.0026"
"96.41000","3.21350","8295.99316","0.0026"
"96.42000","3.21375","8299.96582","0.0026"
"96.43000","3.21406","8303.89844","0.0039"
"96.44000","3.21437","8308.45312","0.0039"
"96.45000","3.21475","8313.95996","0.0039"
"96.46000","3.21512","8320.47852","0.0039"
"96.47000","3.21556","8328.11621","0.0039"
"96.48000","3.21600","8337.02930","0.0039"
"96.49000","3.21644","8346.86523","0.0039"
"96.50000","3.21694","8357.33398","0.0039"
"96.51000","3.21731","8368.02734","0.0039"
"96.52000","3.21775","8378.44922","0.0039"
"96.53000","3.21806","8388.69531","0.0039"
"96.54000","3.21831","8398.25586","0.0039"
"96.55000","3.21856","8406.47656","0.0039"
"96.56000","3.21875","8413.30078","0.0039"
"96.57000","3.21894","8418.92090","0.0039"
"96.58000","3.21919","8423.71973","0.0039"
"96.59000","3.21944","8428.23145","0.0052"
"96.60000","3.21975","8432.92578","0.0052"
"96.61000","3.22012","8438.18164","0.0052"
"96.62000","3.22044","8444.25293","0.0052"
"96.63000","3.22081","8451.23730","0.0052"
"96.64000","3.22125","8459.12793","0.0052"
"96.65000","3.22162","8467.72656","0.0052"
"96.66000","3.22206","8476.86035","0.0052"
"96.67000","3.22244","8486.16699","0.0052"
"96.68000","3.22281","8495.39551","0.0052"
"96.69000","3.22325","8504.78223","0.0052"
"96.70000","3.22369","8514.33594","0.0052"
"96.71000","3.22412","8524.20801","0.0052"
"96.72000","3.22444","8534.17578","0.0052"
"96.73000","3.22469","8543.70117","0.0052"
"96.74000","3.22494","8552.30176","0.0039"
"96.75000","3.22512","8559.32520","0.0052"
"96.76000","3.22531","8564.85254","0.0039"
"96.77000","3.22550","8569.40332","0.0052"
"96.78000","3.22581","8573.56250","0.0039"
"96.79000","3.22606","8577.93652","0.0039"
"96.80000","3.22644","8582.94922","0.0039"
"96.81000","3.22681","8588.75488","0.0039"
"96.82000","3.22725","8595.54883","0.0052"
"96.83000","3.22769","8603.48730","0.0052"
"96.84000","3.22812","8612.45703","0.0052"
"96.85000","3.22856","8622.35156","0.0052"
"96.86000","3.22900","8632.77832","0.0052"
"96.87000","3.22937","8643.40625","0.0052"
"96.88000","3.22969","8653.79395","0.0052"
"96.89000","3.23000","8663.62109","0.0052"
"96.90000","3.23019","8672.32812","0.0052"
"96.91000","3.23044","8679.54004","0.0052"
"96.92000","3.23062","8685.36426","0.0052"
"96.93000","3.23081","8690.23535","0.0052"
"96.94000","3.23106","8694.47266","0.0052"
"96.95000","3.23131","8698.70020","0.0052"
"96.96000","3.23162","8703.15332","0.0052"
"96.97000","3.23194","8708.23535","0.0052"
"96.98000","3.23237","8714.35547","0.0052"
"96.99000","3.23275","8721.39941","0.0052"
"97.00000","3.23319","8729.48535","0.0052"
"97.01000","3.23362","8738.50195","0.0052"
"97.02000","3.23406","8748.45605","0.0052"
"97.03000","3.23450","8758.98633","0.0052"
"97.04000","3.23494","8769.71387","0.0066"
"97.05000","3.23537","8780.33301","0.0066"
"97.06000","3.23581","8790.99219","0.0066"
"97.07000","3.23625","8801.59961","0.0066"
"97.08000","3.23650","8811.89453","0.0066"
"97.09000","3.23675","8821.14453","0.0066"
"97.10000","3.23694","8829.00488","0.0066"
"97.11000","3.23712","8835.40918","0.0066"
"97.12000","3.23731","8840.33789","0.0066"
"97.13000","3.23756","8844.40723","0.0066"
"97.14000","3.23781","8848.25195","0.0066"
"97.15000","3.23812","8852.48828","0.0066"
"97.16000","3.23844","8857.68066","0.0066"
"97.17000","3.23881","8863.90625","0.0066"
"97.18000","3.23925","8871.22168","0.0066"
"97.19000","3.23969","8879.46289","0.0066"
"97.20000","3.24012","8888.54590","0.0066"
"97.21000","3.24050","8898.29590","0.0079"
"97.22000","3.24094","8908.45703","0.0079"
"97.23000","3.24131","8918.65234","0.0079"
"97.24000","3.24162","8928.61621","0.0079"
"97.25000","3.24194","8937.93359","0.0079"
"97.26000","3.24219","8946.28223","0.0079"
"97.27000","3.24237","8953.56250","0.0079"
"97.28000","3.24262","8959.73535","0.0079"
"97.29000","3.24281","8965.02930","0.0079"
"97.30000","3.24306","8969.82617","0.0079"
"97.31000","3.24337","8974.45508","0.0079"
"97.32000","3.24369","8979.45996","0.0079"
"97.33000","3.24400","8985.00781","0.0079"
"97.34000","3.24437","8991.26758","0.0079"
"97.35000","3.24481","8998.47266","0.0092"
"97.36000","3.24525","9006.83594","0.0079"
"97.37000","3.24569","9016.15039","0.0079"
"97.38000","3.24612","9026.21582","0.0079"
"97.39000","3.24656","9036.57715","0.0092"
"97.40000","3.24700","9046.95312","0.0092"
"97.41000","3.24744","9057.42578","0.0092"
"97.42000","3.24781","9067.86816","0.0092"
"97.43000","3.24819","9078.28320","0.0092"
"97.44000","3.24844","9088.27734","0.0092"
"97.45000","3.24862","9097.05176","0.0092"
"97.46000","3.24881","9104.27051","0.0092"
"97.47000","3.24900","9109.96387","0.0092"
"97.48000","3.24919","9114.49023","0.0092"
"97.49000","3.24944","9118.30469","0.0092"
"97.50000","3.24975","9122.13477","0.0092"
"97.51000","3.25006","9126.45801","0.0092"
"97.52000","3.25037","9131.66113","0.0092"
"97.53000","3.25081","9137.92969","0.0092"
"97.54000","3.25125","9145.63379","0.0092"
"97.55000","3.25169","9154.56934","0.0092"
"97.56000","3.25219","9164.49316","0.0092"
"97.57000","3.25262","9175.16016","0.0105"
"97.58000","3.25300","9186.28027","0.0105"
"97.59000","3.25337","9197.24316","0.0105"
"97.60000","3.25369","9207.53809","0.0105"
"97.61000","3.25394","9216.84180","0.0105"
"97.62000","3.25419","9224.84668","0.0105"
"97.63000","3.25437","9231.62988","0.0105"
"97.64000","3.25462","9237.19238","0.0105"
"97.65000","3.25481","9241.87305","0.0105"
"97.66000","3.25506","9246.14258","0.0105"
"97.67000","3.25537","9250.44531","0.0105"
"97.68000","3.25569","9255.23535","0.0105"
"97.69000","3.25606","9260.69727","0.0105"
"97.70000","3.25644","9267.16504","0.0105"
"97.71000","3.25687","9274.81543","0.0105"
"97.72000","3.25725","9283.67480","0.0105"
"97.73000","3.25769","9293.40430","0.0105"
"97.74000","3.25806","9303.51074","0.0105"
"97.75000","3.25850","9313.59277","0.0105"
"97.76000","3.25894","9323.71875","0.0105"
"97.77000","3.25937","9333.72559","0.0105"
"97.78000","3.25975","9343.52832","0.0105"
"97.79000","3.26012","9353.33594","0.0105"
"97.80000","3.26037","9362.80859","0.0105"
"97.81000","3.26062","9371.47363","0.0105"
"97.82000","3.26081","9378.82812","0.0105"
"97.83000","3.26100","9384.73535","0.0105"
"97.84000","3.26125","9389.35547","0.0105"
"97.85000","3.26150","9393.52246","0.0105"
"97.86000","3.26175","9397.80957","0.0105"
"97.87000","3.26212","9402.59180","0.0105"
"97.88000","3.26250","9408.32227","0.0092"
"97.89000","3.26287","9415.25293","0.0092"
"97.90000","3.26331","9423.29980","0.0092"
"97.91000","3.26381","9432.36621","0.0092"
"97.92000","3.26425","9442.43848","0.0092"
"97.93000","3.26469","9453.05469","0.0092"
"97.94000","3.26506","9463.71094","0.0092"
"97.95000","3.26537","9474.09277","0.0105"
"97.96000","3.26569","9483.57617","0.0105"
"97.97000","3.26594","9492.10156","0.0105"
"97.98000","3.26612","9499.31348","0.0105"
"97.99000","3.26631","9505.25879","0.0105"
"98.00000","3.26656","9510.26562","0.0105"
"98.01000","3.26675","9514.82422","0.0105"
"98.02000","3.26700","9519.28516","0.0105"
"98.03000","3.26731","9523.68555","0.0105"
"98.04000","3.26769","9528.66602","0.0105"
"98.05000","3.26806","9534.58203","0.0105"
"98.06000","3.26844","9541.65625","0.0105"
"98.07000","3.26887","9549.91309","0.0105"
"98.08000","3.26931","9558.94531","0.0105"
"98.09000","3.26975","9568.62988","0.0105"
"98.10000","3.27012","9578.51270","0.0105"
"98.11000","3.27056","9588.39551","0.0118"
"98.12000","3.27100","9598.25098","0.0118"
"98.13000","3.27144","9608.18262","0.0118"
"98.14000","3.27181","9618.19043","0.0118"
"98.15000","3.27212","9628.08691","0.0118"
"98.16000","3.27237","9637.30469","0.0118"
"98.17000","3.27256","9645.35352","0.0118"
"98.18000","3.27275","9652.01660","0.0118"
"98.19000","3.27294","9657.39160","0.0118"
"98.20000","3.27312","9661.62891","0.0118"
"98.21000","3.27337","9665.26270","0.0118"
"98.22000","3.27369","9668.90625","0.0118"
"98.23000","3.27400","9673.16406","0.0118"
"98.24000","3.27437","9678.52832","0.0118"
"98.25000","3.27481","9685.10840","0.0118"
"98.26000","3.27525","9692.98438","0.0118"
"98.27000","3.27569","9702.33594","0.0118"
"98.28000","3.27619","9712.90918","0.0118"
"98.29000","3.27662","9723.94336","0.0131"
"98.30000","3.27700","9735.07422","0.0131"
"98.31000","3.27731","9746.00098","0.0118"
"98.32000","3.27762","9756.01172","0.0118"
"98.33000","3.27787","9764.88184","0.0118"
"98.34000","3.27806","9772.26172","0.0118"
"98.35000","3.27831","9778.29590","0.0118"
"98.36000","3.27850","9783.37207","0.0118"
"98.37000","3.27875","9787.97754","0.0118"
"98.38000","3.27906","9792.49707","0.0118"
"98.39000","3.27937","9797.33691","0.0131"
"98.40000","3.27969","9802.80371","0.0131"
"98.41000","3.28012","9809.18066","0.0131"
"98.42000","3.28056","9816.73242","0.0131"
"98.43000","3.28100","9825.51465","0.0131"
"98.44000","3.28144","9835.27637","0.0131"
"98.45000","3.28181","9845.56934","0.0131"
"98.46000","3.28225","9856.13672","0.0131"
"98.47000","3.28269","9866.50098","0.0131"
"98.48000","3.28306","9876.56934","0.0131"
"98.49000","3.28344","9886.48828","0.0131"
"98.50000","3.28381","9896.23633","0.0131"
"98.51000","3.28406","9905.51660","0.0131"
"98.52000","3.28431","9913.93359","0.0131"
"98.53000","3.28450","9921.03711","0.0131"
"98.54000","3.28469","9926.87305","0.0144"
"98.55000","3.28487","9931.60156","0.0144"
"98.56000","3.28506","9935.61133","0.0144"
"98.57000","3.28537","9939.57520","0.0144"
"98.58000","3.28562","9943.97070","0.0144"
"98.59000","3.28600","9949.01758","0.0144"
"98.60000","3.28644","9955.17285","0.0144"
"98.61000","3.28687","9962.63770","0.0144"
"98.62000","3.28737","9971.42676","0.0157"
"98.63000","3.28781","9981.42969","0.0157"
"98.64000","3.28825","9992.25488","0.0157"
"98.65000","3.28869","10003.31445","0.0157"
"98.66000","3.28906","10014.33105","0.0157"
"98.67000","3.28944","10024.99219","0.0171"
"98.68000","3.28969","10034.80078","0.0171"
"98.69000","3.28987","10043.20898","0.0171"
"98.70000","3.29012","10050.31348","0.0171"
"98.71000","3.29031","10056.06738","0.0171"
"98.72000","3.29056","10060.78516","0.0171"
"98.73000","3.29081","10065.04492","0.0171"
"98.74000","3.29106","10069.35938","0.0171"
"98.75000","3.29144","10074.06250","0.0171"
"98.76000","3.29181","10079.92969","0.0171"
"98.77000","3.29219","10086.87500","0.0171"
"98.78000","3.29256","10094.81445","0.0171"
"98.79000","3.29300","10103.59180","0.0171"
"98.80000","3.29337","10112.98926","0.0171"
"98.81000","3.29375","10122.49414","0.0171"
"98.82000","3.29412","10132.13281","0.0171"
"98.83000","3.29456","10141.63477","0.0171"
"98.84000","3.29500","10151.10645","0.0171"
"98.85000","3.29537","10160.68848","0.0171"
"98.86000","3.29575","10170.36621","0.0171"
"98.87000","3.29600","10179.84375","0.0171"
"98.88000","3.29625","10188.54297","0.0171"
"98.89000","3.29644","10195.82031","0.0171"
"98.90000","3.29662","10201.79492","0.0171"
"98.91000","3.29687","10206.66895","0.0171"
"98.92000","3.29706","10210.82129","0.0171"
"98.93000","3.29737","10214.89844","0.0171"
"98.94000","3.29769","10219.35449","0.0171"
"98.95000","3.29806","10224.59766","0.0171"
"98.96000","3.29850","10230.98633","0.0171"
"98.97000","3.29894","10238.86816","0.0171"
"98.98000","3.29944","10248.06250","0.0171"
"98.99000","3.29987","10258.29492","0.0171"
"99.00000","3.30031","10269.30859","0.0171"
"99.01000","3.30075","10280.71777","0.0171"
"99.02000","3.30106","10291.80371","0.0171"
"99.03000","3.30131","10302.03516","0.0171"
"99.04000","3.30156","10310.91113","0.0171"
"99.05000","3.30181","10318.31934","0.0171"
"99.06000","3.30200","10324.37207","0.0171"
"99.07000","3.30225","10329.32031","0.0171"
"99.08000","3.30244","10333.75586","0.0171"
"99.09000","3.30275","10338.08984","0.0184"
"99.10000","3.30300","10342.64062","0.0184"
"99.11000","3.30337","10347.83789","0.0184"
"99.12000","3.30375","10353.94824","0.0184"
"99.13000","3.30412","10361.19043","0.0184"
"99.14000","3.30456","10369.49805","0.0197"
"99.15000","3.30500","10378.60254","0.0197"
"99.16000","3.30544","10388.23828","0.0197"
"99.17000","3.30581","10398.20117","0.0197"
"99.18000","3.30625","10408.34668","0.0197"
"99.19000","3.30675","10418.51562","0.0197"
"99.20000","3.30719","10428.73926","0.0197"
"99.21000","3.30756","10439.20020","0.0197"
"99.22000","3.30787","10449.45508","0.0197"
"99.23000","3.30812","10458.99805","0.0197"
"99.24000","3.30831","10467.17871","0.0197"
"99.25000","3.30844","10473.61133","0.0197"
"99.26000","3.30862","10478.56543","0.0197"
"99.27000","3.30887","10482.53809","0.0197"
"99.28000","3.30912","10486.30078","0.0197"
"99.29000","3.30937","10490.33301","0.0197"
"99.30000","3.30975","10494.90527","0.0197"
"99.31000","3.31012","10500.32129","0.0197"
"99.32000","3.31050","10506.99902","0.0197"
"99.33000","3.31094","10514.85938","0.0184"
"99.34000","3.31144","10523.85059","0.0184"
"99.35000","3.31187","10533.83984","0.0184"
"99.36000","3.31231","10544.44531","0.0184"
"99.37000","3.31269","10555.22266","0.0184"
"99.38000","3.31300","10565.90039","0.0184"
"99.39000","3.31331","10576.01367","0.0184"
"99.40000","3.31356","10585.05957","0.0184"
"99.41000","3.31381","10592.88281","0.0184"
"99.42000","3.31400","10599.41113","0.0184"
"99.43000","3.31425","10604.83691","0.0184"
"99.44000","3.31450","10609.51855","0.0184"
"99.45000","3.31475","10613.88965","0.0171"
"99.46000","3.31512","10618.58496","0.0171"
"99.47000","3.31544","10624.02441","0.0171"
"99.48000","3.31581","10630.35352","0.0184"
"99.49000","3.31625","10637.92285","0.0171"
"99.50000","3.31669","10646.58496","0.0171"
"99.51000","3.31706","10655.91113","0.0184"
"99.52000","3.31750","10665.66602","0.0184"
"99.53000","3.31787","10675.63184","0.0184"
"99.54000","3.31831","10685.60059","0.0184"
"99.55000","3.31875","10695.46680","0.0197"
"99.56000","3.31912","10705.41113","0.0197"
"99.57000","3.31950","10715.29883","0.0197"
"99.58000","3.31975","10724.62109","0.0197"
"99.59000","3.32000","10733.09180","0.0197"
"99.60000","3.32019","10740.44434","0.0197"
"99.61000","3.32037","10746.39160","0.0197"
"99.62000","3.32056","10751.15234","0.0197"
"99.63000","3.32075","10755.13281","0.0197"
"99.64000","3.32100","10758.91211","0.0197"
"99.65000","3.32131","10762.96289","0.0197"
"99.66000","3.32169","10767.82227","0.0197"
"99.67000","3.32206","10773.70703","0.0197"
"99.68000","3.32250","10780.80566","0.0197"
"99.69000","3.32294","10789.26465","0.0197"
"99.70000","3.32344","10798.89941","0.0197"
"99.71000","3.32387","10809.49414","0.0197"
